"on_court","stint_start_s","stint_end_s","g_date","opp","team"
"TRAMONMARK",2016,1936,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",2016,1936,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",2016,1936,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",2016,1936,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",2016,1936,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1936,1912,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1936,1912,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",1936,1912,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",1936,1912,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",1936,1912,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1912,1869,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1912,1869,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",1912,1869,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",1912,1869,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",1912,1869,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1869,1845,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1869,1845,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",1869,1845,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",1869,1845,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",1869,1845,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1845,1506,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1845,1506,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",1845,1506,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",1845,1506,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",1845,1506,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1506,1411,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1506,1411,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",1506,1411,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",1506,1411,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",1506,1411,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1411,1325,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1411,1325,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1411,1325,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",1411,1325,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",1411,1325,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1325,1250,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1325,1250,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1325,1250,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",1325,1250,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",1325,1250,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1250,1200,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1250,1200,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",1250,1200,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",1250,1200,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",1250,1200,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1200,1023,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",1200,1023,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1200,1023,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1200,1023,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",1200,1023,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",1023,999,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",1023,999,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",1023,999,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",1023,999,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",1023,999,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",999,854,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",999,854,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",999,854,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",999,854,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",999,854,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",854,836,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",854,836,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",854,836,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",854,836,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",854,836,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",836,780,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",836,780,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",836,780,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",836,780,"11-14-2022","Oral Roberts","Houston"
"REGGIECHANEY",836,780,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",780,707,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",780,707,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",780,707,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",780,707,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",780,707,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",707,697,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",707,697,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",707,697,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",707,697,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",707,697,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",697,686,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",697,686,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",697,686,"11-14-2022","Oral Roberts","Houston"
"JWANROBERTS",697,686,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",697,686,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",686,608,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",686,608,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",686,608,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",686,608,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",686,608,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",608,439,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",608,439,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",608,439,"11-14-2022","Oral Roberts","Houston"
"MARCUSSASSER",608,439,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",608,439,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",439,417,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",439,417,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",439,417,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",439,417,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",439,417,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",417,338,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",417,338,"11-14-2022","Oral Roberts","Houston"
"TRAMONMARK",417,338,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",417,338,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",417,338,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",338,204,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",338,204,"11-14-2022","Oral Roberts","Houston"
"JAMALSHEAD",338,204,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",338,204,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",338,204,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",204,158,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",204,158,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",204,158,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",204,158,"11-14-2022","Oral Roberts","Houston"
"RYANELVIN",204,158,"11-14-2022","Oral Roberts","Houston"
"JAVIERFRANCIS",158,0,"11-14-2022","Oral Roberts","Houston"
"TERRANCEARCENEAUX",158,0,"11-14-2022","Oral Roberts","Houston"
"RAMONWALKER",158,0,"11-14-2022","Oral Roberts","Houston"
"EMANUELSHARP",158,0,"11-14-2022","Oral Roberts","Houston"
"RYANELVIN",158,0,"11-14-2022","Oral Roberts","Houston"
"JARACEWALKER",2400,2076,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",2400,2076,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",2400,2076,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",2400,2076,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",2400,2076,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",2076,2024,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",2076,2024,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",2076,2024,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",2076,2024,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",2076,2024,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",2024,1944,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",2024,1944,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",2024,1944,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",2024,1944,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",2024,1944,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1944,1902,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1944,1902,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",1944,1902,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1944,1902,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1944,1902,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1902,1843,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1902,1843,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",1902,1843,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1902,1843,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1902,1843,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1843,1816,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1843,1816,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",1843,1816,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1843,1816,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1843,1816,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1816,1740,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1816,1740,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",1816,1740,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1816,1740,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",1816,1740,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1740,1715,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1740,1715,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",1740,1715,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1740,1715,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",1740,1715,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1715,1641,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1715,1641,"11-16-2022","Texas Southern","Houston"
"REGGIECHANEY",1715,1641,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1715,1641,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",1715,1641,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1641,1600,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1641,1600,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1641,1600,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1641,1600,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1641,1600,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1600,1533,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1600,1533,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1600,1533,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1600,1533,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1600,1533,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1533,1492,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1533,1492,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1533,1492,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1533,1492,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1533,1492,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1492,1398,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1492,1398,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1492,1398,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1492,1398,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1492,1398,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1398,1329,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1398,1329,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1398,1329,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1398,1329,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",1398,1329,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1329,1258,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1329,1258,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1329,1258,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",1329,1258,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",1329,1258,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1258,1205,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1258,1205,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",1258,1205,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",1258,1205,"11-16-2022","Texas Southern","Houston"
"EMANUELSHARP",1258,1205,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1205,1203,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1205,1203,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",1205,1203,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",1205,1203,"11-16-2022","Texas Southern","Houston"
"EMANUELSHARP",1205,1203,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1203,1200,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1203,1200,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",1203,1200,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",1203,1200,"11-16-2022","Texas Southern","Houston"
"EMANUELSHARP",1203,1200,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1200,1067,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1200,1067,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1200,1067,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1200,1067,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1200,1067,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",1067,847,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",1067,847,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",1067,847,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",1067,847,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",1067,847,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",847,820,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",847,820,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",847,820,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",847,820,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",847,820,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",820,708,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",820,708,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",820,708,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",820,708,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",820,708,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",708,666,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",708,666,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",708,666,"11-16-2022","Texas Southern","Houston"
"TRAMONMARK",708,666,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",708,666,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",666,518,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",666,518,"11-16-2022","Texas Southern","Houston"
"JAMALSHEAD",666,518,"11-16-2022","Texas Southern","Houston"
"JWANROBERTS",666,518,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",666,518,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",518,468,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",518,468,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",518,468,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",518,468,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",518,468,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",468,406,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",468,406,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",468,406,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",468,406,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",468,406,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",406,335,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",406,335,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",406,335,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",406,335,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",406,335,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",335,216,"11-16-2022","Texas Southern","Houston"
"EMANUELSHARP",335,216,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",335,216,"11-16-2022","Texas Southern","Houston"
"JARACEWALKER",335,216,"11-16-2022","Texas Southern","Houston"
"RAMONWALKER",335,216,"11-16-2022","Texas Southern","Houston"
"JAVIERFRANCIS",216,0,"11-16-2022","Texas Southern","Houston"
"EMANUELSHARP",216,0,"11-16-2022","Texas Southern","Houston"
"TERRANCEARCENEAUX",216,0,"11-16-2022","Texas Southern","Houston"
"DARIUSBOWSER",216,0,"11-16-2022","Texas Southern","Houston"
"RYANELVIN",216,0,"11-16-2022","Texas Southern","Houston"
"MARCUSSASSER",2400,2130,"11-20-2022","Oregon","Houston"
"JARACEWALKER",2400,2130,"11-20-2022","Oregon","Houston"
"TRAMONMARK",2400,2130,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",2400,2130,"11-20-2022","Oregon","Houston"
"JWANROBERTS",2400,2130,"11-20-2022","Oregon","Houston"
"MARCUSSASSER",2130,2060,"11-20-2022","Oregon","Houston"
"JARACEWALKER",2130,2060,"11-20-2022","Oregon","Houston"
"TRAMONMARK",2130,2060,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",2130,2060,"11-20-2022","Oregon","Houston"
"JWANROBERTS",2130,2060,"11-20-2022","Oregon","Houston"
"MARCUSSASSER",2060,2013,"11-20-2022","Oregon","Houston"
"JARACEWALKER",2060,2013,"11-20-2022","Oregon","Houston"
"TRAMONMARK",2060,2013,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",2060,2013,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",2060,2013,"11-20-2022","Oregon","Houston"
"MARCUSSASSER",2013,1931,"11-20-2022","Oregon","Houston"
"JARACEWALKER",2013,1931,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",2013,1931,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",2013,1931,"11-20-2022","Oregon","Houston"
"RAMONWALKER",2013,1931,"11-20-2022","Oregon","Houston"
"JARACEWALKER",1931,1910,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1931,1910,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1931,1910,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",1931,1910,"11-20-2022","Oregon","Houston"
"RAMONWALKER",1931,1910,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1910,1783,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1910,1783,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1910,1783,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",1910,1783,"11-20-2022","Oregon","Houston"
"RAMONWALKER",1910,1783,"11-20-2022","Oregon","Houston"
"JARACEWALKER",1783,1718,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1783,1718,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1783,1718,"11-20-2022","Oregon","Houston"
"RAMONWALKER",1783,1718,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1783,1718,"11-20-2022","Oregon","Houston"
"JARACEWALKER",1718,1691,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1718,1691,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1718,1691,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1718,1691,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1718,1691,"11-20-2022","Oregon","Houston"
"JARACEWALKER",1691,1662,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1691,1662,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1691,1662,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1691,1662,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1691,1662,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1662,1557,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1662,1557,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1662,1557,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1662,1557,"11-20-2022","Oregon","Houston"
"JAVIERFRANCIS",1662,1557,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1557,1435,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1557,1435,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1557,1435,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1557,1435,"11-20-2022","Oregon","Houston"
"JAVIERFRANCIS",1557,1435,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1435,1398,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1435,1398,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",1435,1398,"11-20-2022","Oregon","Houston"
"RAMONWALKER",1435,1398,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1435,1398,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1398,1292,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1398,1292,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",1398,1292,"11-20-2022","Oregon","Houston"
"RAMONWALKER",1398,1292,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1398,1292,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1292,1200,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1292,1200,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1292,1200,"11-20-2022","Oregon","Houston"
"REGGIECHANEY",1292,1200,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",1292,1200,"11-20-2022","Oregon","Houston"
"MARCUSSASSER",1200,939,"11-20-2022","Oregon","Houston"
"JARACEWALKER",1200,939,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",1200,939,"11-20-2022","Oregon","Houston"
"TRAMONMARK",1200,939,"11-20-2022","Oregon","Houston"
"JWANROBERTS",1200,939,"11-20-2022","Oregon","Houston"
"MARCUSSASSER",939,885,"11-20-2022","Oregon","Houston"
"JARACEWALKER",939,885,"11-20-2022","Oregon","Houston"
"JAMALSHEAD",939,885,"11-20-2022","Oregon","Houston"
"TRAMONMARK",939,885,"11-20-2022","Oregon","Houston"
"JWANROBERTS",939,885,"11-20-2022","Oregon","Houston"
"TERRANCEARCENEAUX",885,840,"11-20-2022","Oregon","Houston"
"MARCUSSASSER",885,840,"11-20-2022","Oregon","Houston"
"JARACEWALKER",885,840,"11-20-2022","Oregon","Houston"
